timestamp,event_type,car_id,floor,passenger_id,direction,load
4.529,hall_call_assigned,C1,5,P00001,,
7.468,hall_call_assigned,C1,8,P00002,,
13.569,hall_call_assigned,C2,5,P00003,,
17.029,board,C1,5,P00001,,1.0
26.069000000000003,board,C2,5,P00003,,1.0
27.16,hall_call_assigned,C2,3,P00004,,
29.229,board,C1,8,P00002,,2.0
31.096,hall_call_assigned,C1,6,P00005,,
34.599,hall_call_assigned,C1,6,P00006,,
35.651,hall_call_assigned,C1,5,P00007,,
35.769000000000005,board,C2,3,P00004,,2.0
37.157,hall_call_assigned,C3,4,P00008,,
38.929,board,C1,6,P00005,,4.0
38.929,board,C1,6,P00006,,4.0
46.66900000000001,alight,C2,1,P00003,,1.0
46.66900000000001,alight,C2,1,P00004,,0.0
47.157,board,C3,4,P00008,,1.0
49.829,board,C1,5,P00007,,5.0
53.03,hall_call_assigned,C2,8,P00009,,
56.807,hall_call_assigned,C1,2,P00010,,
59.957,alight,C3,1,P00008,,0.0
62.895,hall_call_assigned,C2,5,P00011,,
63.21,hall_call_assigned,C3,6,P00012,,
67.529,alight,C1,1,P00001,,4.0
67.529,alight,C1,1,P00002,,3.0
67.529,alight,C1,1,P00005,,2.0
67.529,alight,C1,1,P00006,,1.0
67.529,alight,C1,1,P00007,,0.0
69.493,hall_call_assigned,C3,2,P00013,,
73.03,board,C2,8,P00009,,1.0
74.029,board,C1,2,P00010,,1.0
78.21000000000001,board,C3,6,P00012,,1.0
81.829,alight,C1,1,P00010,,0.0
83.54,hall_call_assigned,C1,3,P00014,,
85.23,board,C2,5,P00011,,2.0
88.49,hall_call_assigned,C1,2,P00015,,
91.04,board,C1,3,P00014,,1.0
92.341,hall_call_assigned,C2,4,P00016,,
92.91000000000001,board,C3,2,P00013,,2.0
98.24000000000001,board,C1,2,P00015,,2.0
101.13000000000001,alight,C2,1,P00009,,1.0
101.13000000000001,alight,C2,1,P00011,,0.0
101.31000000000002,alight,C3,1,P00012,,1.0
101.31000000000002,alight,C3,1,P00013,,0.0
102.867,hall_call_assigned,C1,8,P00017,,
106.64000000000001,alight,C1,1,P00014,,1.0
106.64000000000001,alight,C1,1,P00015,,0.0
112.63000000000001,board,C2,4,P00016,,1.0
125.43,alight,C2,1,P00016,,0.0
128.14000000000001,board,C1,8,P00017,,1.0
133.916,hall_call_assigned,C2,4,P00018,,
142.69,hall_call_assigned,C1,8,P00019,,
143.183,hall_call_assigned,C1,4,P00020,,
143.916,board,C2,4,P00018,,1.0
145.336,hall_call_assigned,C1,8,P00021,,
145.653,hall_call_assigned,C1,7,P00022,,
150.94,alight,C1,1,P00017,,0.0
152.454,hall_call_assigned,C3,2,P00023,,
156.71599999999998,alight,C2,1,P00018,,0.0
157.454,board,C3,2,P00023,,1.0
160.533,hall_call_assigned,C3,5,P00024,,
165.254,alight,C3,1,P00023,,0.0
167.634,hall_call_assigned,C3,2,P00025,,
169.324,hall_call_assigned,C3,7,P00026,,
172.44,board,C1,8,P00019,,2.0
172.44,board,C1,8,P00021,,2.0
179.254,board,C3,5,P00024,,1.0
180.34,board,C1,7,P00022,,3.0
184.791,hall_call_assigned,C2,8,P00027,,
186.212,hall_call_assigned,C2,3,P00028,,
188.95399999999998,board,C3,7,P00026,,2.0
193.101,hall_call_assigned,C2,8,P00029,,
192.54,board,C1,4,P00020,,4.0
204.791,board,C2,8,P00027,,2.0
204.791,board,C2,8,P00029,,2.0
206.15399999999997,board,C3,2,P00025,,3.0
207.14,alight,C1,1,P00019,,3.0
207.14,alight,C1,1,P00021,,2.0
207.14,alight,C1,1,P00022,,1.0
207.14,alight,C1,1,P00020,,0.0
212.613,hall_call_assigned,C1,6,P00030,,
214.341,hall_call_assigned,C1,2,P00031,,
215.15399999999997,alight,C3,1,P00024,,2.0
215.15399999999997,alight,C3,1,P00026,,1.0
215.15399999999997,alight,C3,1,P00025,,0.0
218.685,hall_call_assigned,C3,2,P00032,,
223.685,board,C3,2,P00032,,1.0
225.691,board,C2,3,P00028,,3.0
227.613,board,C1,6,P00030,,1.0
231.081,hall_call_assigned,C2,3,P00033,,
231.48499999999999,alight,C3,1,P00032,,0.0
237.191,alight,C2,1,P00027,,2.0
237.191,alight,C2,1,P00029,,1.0
237.191,alight,C2,1,P00028,,0.0
240.741,hall_call_assigned,C2,8,P00034,,
242.313,board,C1,2,P00031,,2.0
246.191,board,C2,3,P00033,,1.0
250.71299999999997,alight,C1,1,P00030,,1.0
250.71299999999997,alight,C1,1,P00031,,0.0
252.403,hall_call_assigned,C3,2,P00035,,
256.225,hall_call_assigned,C3,2,P00036,,
257.403,board,C3,2,P00035,,2.0
257.403,board,C3,2,P00036,,2.0
263.39099999999996,board,C2,8,P00034,,2.0
268.157,hall_call_assigned,C2,3,P00037,,
269.503,alight,C3,1,P00035,,1.0
269.503,alight,C3,1,P00036,,0.0
271.054,hall_call_assigned,C3,5,P00038,,
272.961,hall_call_assigned,C1,5,P00039,,
274.883,hall_call_assigned,C1,7,P00040,,
279.193,hall_call_assigned,C3,5,P00041,,
283.676,hall_call_assigned,C3,4,P00042,,
283.554,board,C3,5,P00038,,2.0
283.554,board,C3,5,P00041,,2.0
285.461,board,C1,5,P00039,,1.0
286.79099999999994,alight,C2,1,P00033,,1.0
286.79099999999994,alight,C2,1,P00034,,0.0
290.838,hall_call_assigned,C1,6,P00043,,
294.45399999999995,board,C3,4,P00042,,3.0
295.161,board,C1,7,P00040,,2.0
295.79099999999994,board,C2,3,P00037,,1.0
302.361,board,C1,6,P00043,,3.0
306.09099999999995,alight,C2,1,P00037,,0.0
308.45399999999995,alight,C3,1,P00038,,2.0
308.45399999999995,alight,C3,1,P00041,,1.0
308.45399999999995,alight,C3,1,P00042,,0.0
321.361,alight,C1,1,P00039,,2.0
321.361,alight,C1,1,P00040,,1.0
321.361,alight,C1,1,P00043,,0.0
322.856,hall_call_assigned,C2,5,P00044,,
326.985,hall_call_assigned,C1,6,P00045,,
331.608,hall_call_assigned,C3,8,P00046,,
333.972,hall_call_assigned,C2,7,P00047,,
335.356,board,C2,5,P00044,,1.0
339.848,hall_call_assigned,C2,7,P00048,,
341.985,board,C1,6,P00045,,1.0
345.056,board,C2,7,P00047,,3.0
345.056,board,C2,7,P00048,,3.0
346.477,hall_call_assigned,C3,3,P00049,,
351.608,board,C3,8,P00046,,1.0
359.785,alight,C1,1,P00045,,0.0
360.74,hall_call_assigned,C2,4,P00050,,
362.474,hall_call_assigned,C1,2,P00051,,
364.158,hall_call_assigned,C1,5,P00052,,
365.207,hall_call_assigned,C1,7,P00053,,
367.474,board,C1,2,P00051,,1.0
368.808,board,C3,3,P00049,,2.0
370.256,alight,C2,1,P00044,,2.0
370.256,alight,C2,1,P00047,,1.0
370.256,alight,C2,1,P00048,,0.0
370.301,hall_call_assigned,C3,2,P00054,,
371.999,hall_call_assigned,C2,2,P00055,,
376.008,board,C3,2,P00054,,3.0
379.674,board,C1,5,P00052,,2.0
381.756,board,C2,4,P00050,,1.0
385.008,alight,C3,1,P00046,,2.0
385.008,alight,C3,1,P00049,,1.0
385.008,alight,C3,1,P00054,,0.0
389.37399999999997,board,C1,7,P00053,,3.0
391.45599999999996,board,C2,2,P00055,,2.0
393.516,hall_call_assigned,C1,3,P00056,,
396.263,hall_call_assigned,C2,2,P00057,,
398.446,hall_call_assigned,C3,4,P00058,,
399.85599999999994,alight,C2,1,P00050,,1.0
399.85599999999994,alight,C2,1,P00055,,0.0
400.344,hall_call_assigned,C3,6,P00059,,
400.99,hall_call_assigned,C2,3,P00060,,
406.35599999999994,board,C2,2,P00057,,1.0
408.446,board,C3,4,P00058,,1.0
410.87399999999997,alight,C1,1,P00051,,2.0
410.87399999999997,alight,C1,1,P00052,,1.0
410.87399999999997,alight,C1,1,P00053,,0.0
413.5559999999999,board,C2,3,P00060,,2.0
418.146,board,C3,6,P00059,,2.0
419.87399999999997,board,C1,3,P00056,,1.0
424.4559999999999,alight,C2,1,P00057,,1.0
424.4559999999999,alight,C2,1,P00060,,0.0
430.174,alight,C1,1,P00056,,0.0
436.546,alight,C3,1,P00058,,1.0
436.546,alight,C3,1,P00059,,0.0
438.284,hall_call_assigned,C3,6,P00061,,
438.36,hall_call_assigned,C2,6,P00062,,
442.971,hall_call_assigned,C1,4,P00063,,
449.725,hall_call_assigned,C1,3,P00064,,
452.971,board,C1,4,P00063,,1.0
453.284,board,C3,6,P00061,,1.0
453.36,board,C2,6,P00062,,1.0
460.171,board,C1,3,P00064,,2.0
471.07099999999997,alight,C1,1,P00063,,1.0
471.07099999999997,alight,C1,1,P00064,,0.0
471.084,alight,C3,1,P00061,,0.0
471.16,alight,C2,1,P00062,,0.0
481.45,hall_call_assigned,C3,8,P00065,,
485.537,hall_call_assigned,C2,8,P00066,,
492.4,hall_call_assigned,C2,5,P00067,,
497.742,hall_call_assigned,C1,6,P00068,,
501.45,board,C3,8,P00065,,1.0
505.537,board,C2,8,P00066,,1.0
509.56,hall_call_assigned,C2,6,P00069,,
512.742,board,C1,6,P00068,,1.0
518.085,hall_call_assigned,C1,3,P00070,,
517.737,board,C2,5,P00067,,2.0
524.25,alight,C3,1,P00065,,0.0
524.937,board,C2,6,P00069,,3.0
530.542,alight,C1,1,P00068,,0.0
