timestamp,event_type,car_id,floor,passenger_id,direction,load
1.913,hall_call_assigned,C1,5,P00001,,
10.696,hall_call_assigned,C1,6,P00002,,
14.413,board,C1,5,P00001,,1.0
21.613,board,C1,6,P00002,,2.0
32.276,hall_call_assigned,C1,4,P00003,,
40.013000000000005,alight,C1,1,P00001,,1.0
40.013000000000005,alight,C1,1,P00002,,0.0
51.513000000000005,board,C1,4,P00003,,1.0
64.313,alight,C1,1,P00003,,0.0
75.455,hall_call_assigned,C1,6,P00004,,
84.726,hall_call_assigned,C2,6,P00005,,
85.521,hall_call_assigned,C1,5,P00006,,
90.455,board,C1,6,P00004,,1.0
91.416,hall_call_assigned,C1,8,P00007,,
96.127,hall_call_assigned,C1,8,P00008,,
99.726,board,C2,6,P00005,,1.0
100.155,board,C1,8,P00007,,3.0
100.155,board,C1,8,P00008,,3.0
116.055,board,C1,5,P00006,,4.0
117.526,alight,C2,1,P00005,,0.0
133.155,alight,C1,1,P00004,,3.0
133.155,alight,C1,1,P00007,,2.0
133.155,alight,C1,1,P00008,,1.0
133.155,alight,C1,1,P00006,,0.0
133.567,hall_call_assigned,C1,2,P00009,,
139.68,hall_call_assigned,C1,6,P00010,,
139.655,board,C1,2,P00009,,1.0
141.857,hall_call_assigned,C1,3,P00011,,
141.91,hall_call_assigned,C1,8,P00012,,
144.913,hall_call_assigned,C2,7,P00013,,
154.355,board,C1,6,P00010,,2.0
157.766,hall_call_assigned,C2,5,P00014,,
162.413,board,C2,7,P00013,,1.0
166.151,hall_call_assigned,C3,8,P00015,,
166.55499999999998,board,C1,3,P00011,,3.0
172.113,board,C2,5,P00014,,2.0
173.579,hall_call_assigned,C1,7,P00016,,
182.136,hall_call_assigned,C2,5,P00017,,
182.305,hall_call_assigned,C2,6,P00018,,
183.75499999999997,board,C1,8,P00012,,4.0
186.151,board,C3,8,P00015,,1.0
187.472,hall_call_assigned,C1,3,P00019,,
188.01299999999998,alight,C2,1,P00013,,1.0
188.01299999999998,alight,C2,1,P00014,,0.0
190.95499999999996,board,C1,7,P00016,,5.0
192.177,hall_call_assigned,C3,8,P00020,,
195.454,hall_call_assigned,C1,5,P00021,,
200.921,hall_call_assigned,C1,7,P00022,,
202.17,hall_call_assigned,C3,6,P00023,,
202.01299999999998,board,C2,5,P00017,,1.0
205.65499999999994,board,C1,3,P00019,,6.0
208.951,alight,C3,1,P00015,,0.0
209.21299999999997,board,C2,6,P00018,,2.0
220.35499999999993,board,C1,7,P00022,,7.0
221.392,hall_call_assigned,C2,4,P00024,,
227.61299999999994,alight,C2,1,P00017,,1.0
227.61299999999994,alight,C2,1,P00018,,0.0
230.73,hall_call_assigned,C1,4,P00025,,
230.05499999999992,board,C1,5,P00021,,8.0
230.451,board,C3,8,P00020,,1.0
234.933,hall_call_assigned,C1,5,P00026,,
237.813,hall_call_assigned,C3,7,P00027,,
237.2549999999999,board,C1,4,P00025,,9.0
239.11299999999994,board,C2,4,P00024,,1.0
240.15099999999998,board,C3,6,P00023,,2.0
241.622,hall_call_assigned,C1,6,P00028,,
244.4549999999999,board,C1,5,P00026,,10.0
247.35099999999997,board,C3,7,P00027,,3.0
249.254,hall_call_assigned,C3,7,P00029,,
251.05099999999996,board,C3,7,P00029,,4.0
251.91299999999993,alight,C2,1,P00024,,0.0
251.6549999999999,board,C1,6,P00028,,11.0
259.259,hall_call_assigned,C3,7,P00030,,
263.355,hall_call_assigned,C2,2,P00031,,
268.355,board,C2,2,P00031,,1.0
