timestamp,event_type,car_id,floor,passenger_id,direction,load
2.319,hall_call_assigned,C3,5,P00001,,
3.242,hall_call_assigned,C3,4,P00002,,
3.579,hall_call_assigned,C3,7,P00003,,
14.818999999999999,board,C3,5,P00001,,1.0
21.734,hall_call_assigned,C2,6,P00004,,
24.519,board,C3,7,P00003,,2.0
26.189,hall_call_assigned,C1,7,P00005,,
32.791,hall_call_assigned,C3,2,P00006,,
36.263,hall_call_assigned,C2,7,P00007,,
36.718999999999994,board,C3,4,P00002,,3.0
36.734,board,C2,6,P00004,,1.0
43.689,board,C1,7,P00005,,1.0
43.934000000000005,board,C2,7,P00007,,2.0
46.419,board,C3,2,P00006,,4.0
49.435,hall_call_assigned,C3,4,P00008,,
53.114,hall_call_assigned,C1,8,P00009,,
54.296,hall_call_assigned,C2,6,P00010,,
56.019,alight,C3,1,P00001,,3.0
56.019,alight,C3,1,P00003,,2.0
56.019,alight,C3,1,P00002,,1.0
56.019,alight,C3,1,P00006,,0.0
63.776,hall_call_assigned,C3,8,P00011,,
63.989000000000004,alight,C1,1,P00005,,0.0
64.834,alight,C2,1,P00004,,1.0
64.834,alight,C2,1,P00007,,0.0
67.519,board,C3,4,P00008,,1.0
69.389,hall_call_assigned,C1,3,P00012,,
81.334,board,C2,6,P00010,,1.0
82.21900000000001,board,C3,8,P00011,,2.0
85.489,board,C1,8,P00009,,1.0
99.134,alight,C2,1,P00010,,0.0
102.3,hall_call_assigned,C3,7,P00013,,
102.68900000000001,board,C1,3,P00012,,2.0
105.61900000000001,alight,C3,1,P00008,,1.0
105.61900000000001,alight,C3,1,P00011,,0.0
109.76,hall_call_assigned,C1,6,P00014,,
113.58900000000001,alight,C1,1,P00009,,1.0
113.58900000000001,alight,C1,1,P00012,,0.0
116.334,hall_call_assigned,C3,2,P00015,,
122.686,hall_call_assigned,C1,8,P00016,,
124.61900000000001,board,C3,7,P00013,,1.0
130.089,board,C1,6,P00014,,1.0
130.873,hall_call_assigned,C1,8,P00017,,
130.926,hall_call_assigned,C1,8,P00018,,
133.429,hall_call_assigned,C2,2,P00019,,
138.429,board,C2,2,P00019,,1.0
139.789,board,C1,8,P00016,,4.0
139.789,board,C1,8,P00017,,4.0
139.789,board,C1,8,P00018,,4.0
141.81900000000002,board,C3,2,P00015,,2.0
145.801,hall_call_assigned,C1,5,P00020,,
146.22899999999998,alight,C2,1,P00019,,0.0
150.219,alight,C3,1,P00013,,1.0
150.219,alight,C3,1,P00015,,0.0
161.589,hall_call_assigned,C3,4,P00021,,
163.515,hall_call_assigned,C2,4,P00022,,
165.789,alight,C1,1,P00014,,3.0
165.789,alight,C1,1,P00016,,2.0
165.789,alight,C1,1,P00017,,1.0
165.789,alight,C1,1,P00018,,0.0
171.686,hall_call_assigned,C2,2,P00023,,
171.589,board,C3,4,P00021,,1.0
173.515,board,C2,4,P00022,,1.0
174.395,hall_call_assigned,C3,3,P00024,,
179.789,board,C1,5,P00020,,1.0
183.21499999999997,board,C2,2,P00023,,2.0
184.38899999999998,alight,C3,1,P00021,,0.0
191.61499999999995,alight,C2,1,P00022,,1.0
191.61499999999995,alight,C2,1,P00023,,0.0
193.711,hall_call_assigned,C3,6,P00025,,
193.38899999999998,board,C3,3,P00024,,1.0
195.08899999999997,alight,C1,1,P00020,,0.0
204.839,hall_call_assigned,C3,3,P00026,,
205.58899999999997,board,C3,6,P00025,,2.0
208.283,hall_call_assigned,C2,8,P00027,,
208.627,hall_call_assigned,C1,4,P00028,,
214.788,hall_call_assigned,C1,8,P00029,,
217.78899999999996,board,C3,3,P00026,,3.0
218.627,board,C1,4,P00028,,1.0
223.584,hall_call_assigned,C1,6,P00030,,
224.483,hall_call_assigned,C1,6,P00031,,
228.283,board,C2,8,P00027,,1.0
229.28899999999996,alight,C3,1,P00024,,2.0
229.28899999999996,alight,C3,1,P00025,,1.0
229.28899999999996,alight,C3,1,P00026,,0.0
233.327,board,C1,8,P00029,,2.0
242.829,hall_call_assigned,C2,6,P00032,,
243.027,board,C1,6,P00030,,4.0
243.027,board,C1,6,P00031,,4.0
251.08299999999997,alight,C2,1,P00027,,0.0
263.327,alight,C1,1,P00028,,3.0
263.327,alight,C1,1,P00029,,2.0
263.327,alight,C1,1,P00030,,1.0
263.327,alight,C1,1,P00031,,0.0
267.58299999999997,board,C2,6,P00032,,1.0
274.334,hall_call_assigned,C3,2,P00033,,
278.369,hall_call_assigned,C2,5,P00034,,
279.334,board,C3,2,P00033,,1.0
285.383,alight,C2,1,P00032,,0.0
287.134,alight,C3,1,P00033,,0.0
295.411,hall_call_assigned,C1,5,P00035,,
299.383,board,C2,5,P00034,,1.0
307.911,board,C1,5,P00035,,1.0
314.683,alight,C2,1,P00034,,0.0
317.07,hall_call_assigned,C2,2,P00036,,
322.07,board,C2,2,P00036,,1.0
323.211,alight,C1,1,P00035,,0.0
326.159,hall_call_assigned,C2,6,P00037,,
329.87,alight,C2,1,P00036,,0.0
335.375,hall_call_assigned,C3,7,P00038,,
337.333,hall_call_assigned,C1,2,P00039,,
341.032,hall_call_assigned,C1,4,P00040,,
342.333,board,C1,2,P00039,,1.0
345.7,hall_call_assigned,C2,7,P00041,,
346.37,board,C2,6,P00037,,1.0
348.371,hall_call_assigned,C1,3,P00042,,
348.631,hall_call_assigned,C3,2,P00043,,
350.006,hall_call_assigned,C2,7,P00044,,
352.033,board,C1,4,P00040,,2.0
352.875,board,C3,7,P00038,,1.0
353.57,board,C2,7,P00041,,3.0
353.57,board,C2,7,P00044,,3.0
359.208,hall_call_assigned,C2,7,P00045,,
359.233,board,C1,3,P00042,,3.0
360.96999999999997,board,C2,7,P00045,,4.0
370.733,alight,C1,1,P00039,,2.0
370.733,alight,C1,1,P00040,,1.0
370.733,alight,C1,1,P00042,,0.0
370.075,board,C3,2,P00043,,2.0
378.47499999999997,alight,C3,1,P00038,,1.0
378.47499999999997,alight,C3,1,P00043,,0.0
383.06999999999994,alight,C2,1,P00037,,3.0
383.06999999999994,alight,C2,1,P00041,,2.0
383.06999999999994,alight,C2,1,P00044,,1.0
383.06999999999994,alight,C2,1,P00045,,0.0
402.828,hall_call_assigned,C1,8,P00046,,
422.828,board,C1,8,P00046,,1.0
426.751,hall_call_assigned,C2,3,P00047,,
429.162,hall_call_assigned,C3,5,P00048,,
433.683,hall_call_assigned,C2,3,P00049,,
434.79,hall_call_assigned,C2,3,P00050,,
434.251,board,C2,3,P00047,,2.0
434.251,board,C2,3,P00049,,2.0
438.65099999999995,board,C2,3,P00050,,3.0
441.662,board,C3,5,P00048,,1.0
442.721,hall_call_assigned,C1,8,P00051,,
445.628,alight,C1,1,P00046,,0.0
450.15099999999995,alight,C2,1,P00047,,2.0
450.15099999999995,alight,C2,1,P00049,,1.0
450.15099999999995,alight,C2,1,P00050,,0.0
456.962,alight,C3,1,P00048,,0.0
457.107,hall_call_assigned,C1,6,P00052,,
467.128,board,C1,8,P00051,,1.0
476.828,board,C1,6,P00052,,2.0
482.631,hall_call_assigned,C1,6,P00053,,
485.737,hall_call_assigned,C1,8,P00054,,
495.22799999999995,alight,C1,1,P00051,,1.0
495.22799999999995,alight,C1,1,P00052,,0.0
496.2,hall_call_assigned,C3,8,P00055,,
498.165,hall_call_assigned,C2,8,P00056,,
499.45,hall_call_assigned,C2,4,P00057,,
506.588,hall_call_assigned,C3,2,P00058,,
511.72799999999995,board,C1,6,P00053,,1.0
515.046,hall_call_assigned,C1,6,P00059,,
516.874,hall_call_assigned,C1,4,P00060,,
516.2,board,C3,8,P00055,,1.0
518.165,board,C2,8,P00056,,1.0
521.428,board,C1,8,P00054,,2.0
524.48,hall_call_assigned,C3,4,P00061,,
531.128,board,C1,6,P00059,,3.0
532.57,hall_call_assigned,C2,6,P00062,,
532.865,board,C2,4,P00057,,2.0
535.9000000000001,board,C3,2,P00058,,2.0
537.222,hall_call_assigned,C2,3,P00063,,
539.039,hall_call_assigned,C3,2,P00064,,
540.481,hall_call_assigned,C3,7,P00065,,
540.8280000000001,board,C1,4,P00060,,4.0
546.2650000000001,alight,C2,1,P00056,,1.0
546.2650000000001,alight,C2,1,P00057,,0.0
545.6000000000001,board,C3,4,P00061,,3.0
555.4280000000001,alight,C1,1,P00053,,3.0
555.4280000000001,alight,C1,1,P00054,,2.0
555.4280000000001,alight,C1,1,P00059,,1.0
555.4280000000001,alight,C1,1,P00060,,0.0
555.2650000000001,board,C2,3,P00063,,1.0
555.3000000000002,board,C3,2,P00064,,4.0
556.51,hall_call_assigned,C1,2,P00066,,
561.9280000000001,board,C1,2,P00066,,1.0
564.564,hall_call_assigned,C2,8,P00067,,
564.897,hall_call_assigned,C1,7,P00068,,
567.4650000000001,board,C2,6,P00062,,2.0
569.7280000000002,alight,C1,1,P00066,,0.0
572.5000000000002,board,C3,7,P00065,,5.0
574.939,hall_call_assigned,C2,5,P00069,,
577.1650000000002,board,C2,8,P00067,,3.0
588.7280000000002,board,C1,7,P00068,,1.0
589.3650000000002,board,C2,5,P00069,,4.0
590.521,hall_call_assigned,C1,4,P00070,,
595.2000000000003,alight,C3,1,P00055,,4.0
595.2000000000003,alight,C3,1,P00058,,3.0
595.2000000000003,alight,C3,1,P00061,,2.0
595.2000000000003,alight,C3,1,P00064,,1.0
595.2000000000003,alight,C3,1,P00065,,0.0
599.397,hall_call_assigned,C1,7,P00071,,
600.9280000000002,board,C1,4,P00070,,2.0
606.4650000000003,alight,C2,1,P00063,,3.0
606.4650000000003,alight,C2,1,P00062,,2.0
606.4650000000003,alight,C2,1,P00067,,1.0
606.4650000000003,alight,C2,1,P00069,,0.0
611.179,hall_call_assigned,C1,4,P00072,,
613.1280000000003,board,C1,7,P00071,,3.0
613.984,hall_call_assigned,C3,3,P00073,,
615.617,hall_call_assigned,C2,3,P00074,,
621.932,hall_call_assigned,C2,2,P00075,,
621.484,board,C3,3,P00073,,1.0
623.117,board,C2,3,P00074,,1.0
625.3280000000003,board,C1,4,P00072,,4.0
630.317,board,C2,2,P00075,,2.0
631.7840000000001,alight,C3,1,P00073,,0.0
638.7170000000001,alight,C2,1,P00074,,1.0
638.7170000000001,alight,C2,1,P00075,,0.0
639.9280000000003,alight,C1,1,P00068,,3.0
639.9280000000003,alight,C1,1,P00070,,2.0
639.9280000000003,alight,C1,1,P00071,,1.0
639.9280000000003,alight,C1,1,P00072,,0.0
641.95,hall_call_assigned,C1,7,P00076,,
642.559,hall_call_assigned,C2,8,P00077,,
642.66,hall_call_assigned,C3,6,P00078,,
644.087,hall_call_assigned,C2,7,P00079,,
657.66,board,C3,6,P00078,,1.0
659.45,board,C1,7,P00076,,1.0
662.559,board,C2,8,P00077,,1.0
669.759,board,C2,7,P00079,,2.0
675.46,alight,C3,1,P00078,,0.0
678.013,hall_call_assigned,C2,5,P00080,,
679.581,hall_call_assigned,C1,6,P00081,,
679.7500000000001,alight,C1,1,P00076,,0.0
687.707,hall_call_assigned,C1,2,P00082,,
687.952,hall_call_assigned,C2,7,P00083,,
688.803,hall_call_assigned,C3,3,P00084,,
690.6590000000001,alight,C2,1,P00077,,1.0
690.6590000000001,alight,C2,1,P00079,,0.0
696.2500000000001,board,C1,6,P00081,,1.0
696.303,board,C3,3,P00084,,1.0
699.029,hall_call_assigned,C1,4,P00085,,
702.321,hall_call_assigned,C3,2,P00086,,
704.911,hall_call_assigned,C1,5,P00087,,
706.6030000000001,alight,C3,1,P00084,,0.0
709.6590000000001,board,C2,7,P00083,,1.0
710.9500000000002,board,C1,2,P00082,,2.0
