timestamp,event_type,car_id,floor,passenger_id,direction,load
12.947,hall_call_assigned,C1,6,P00001,,
23.231,hall_call_assigned,C2,7,P00002,,
24.624,hall_call_assigned,C2,8,P00003,,
28.416,hall_call_assigned,C3,3,P00004,,
27.947,board,C1,6,P00001,,1.0
35.916,board,C3,3,P00004,,1.0
40.731,board,C2,7,P00002,,1.0
45.747,alight,C1,1,P00001,,0.0
46.216,alight,C3,1,P00004,,0.0
47.931000000000004,board,C2,8,P00003,,2.0
65.121,hall_call_assigned,C2,8,P00005,,
66.691,hall_call_assigned,C3,2,P00006,,
67.8,hall_call_assigned,C3,3,P00007,,
71.331,alight,C2,1,P00002,,1.0
71.331,alight,C2,1,P00003,,0.0
71.628,hall_call_assigned,C3,5,P00008,,
71.691,board,C3,2,P00006,,1.0
76.683,hall_call_assigned,C2,3,P00009,,
78.231,hall_call_assigned,C3,5,P00010,,
79.573,hall_call_assigned,C1,4,P00011,,
78.891,board,C3,3,P00007,,2.0
88.59100000000001,board,C3,5,P00008,,4.0
88.59100000000001,board,C3,5,P00010,,4.0
89.573,board,C1,4,P00011,,1.0
91.947,hall_call_assigned,C1,7,P00012,,
92.326,hall_call_assigned,C3,2,P00013,,
92.831,board,C2,8,P00005,,1.0
101.583,hall_call_assigned,C2,4,P00014,,
102.325,hall_call_assigned,C2,7,P00015,,
102.37299999999999,alight,C1,1,P00011,,0.0
106.048,hall_call_assigned,C1,6,P00016,,
106.39100000000002,alight,C3,1,P00006,,3.0
106.39100000000002,alight,C3,1,P00007,,2.0
106.39100000000002,alight,C3,1,P00008,,1.0
106.39100000000002,alight,C3,1,P00010,,0.0
110.493,hall_call_assigned,C3,2,P00017,,
110.031,board,C2,3,P00009,,2.0
112.89100000000002,board,C3,2,P00013,,2.0
112.89100000000002,board,C3,2,P00017,,2.0
121.37299999999999,board,C1,7,P00012,,1.0
124.99100000000003,alight,C3,1,P00013,,1.0
124.99100000000003,alight,C3,1,P00017,,0.0
124.73100000000001,board,C2,7,P00015,,3.0
127.161,hall_call_assigned,C2,3,P00018,,
128.57299999999998,board,C1,6,P00016,,2.0
130.534,hall_call_assigned,C2,6,P00019,,
136.931,board,C2,4,P00014,,4.0
138.884,hall_call_assigned,C1,7,P00020,,
143.671,hall_call_assigned,C3,5,P00021,,
146.114,hall_call_assigned,C3,4,P00022,,
146.97299999999996,alight,C1,1,P00012,,1.0
146.97299999999996,alight,C1,1,P00016,,0.0
146.631,board,C2,6,P00019,,5.0
147.889,hall_call_assigned,C3,8,P00023,,
156.283,hall_call_assigned,C2,4,P00024,,
156.171,board,C3,5,P00021,,1.0
158.831,board,C2,3,P00018,,6.0
160.717,hall_call_assigned,C3,5,P00025,,
165.97299999999996,board,C1,7,P00020,,1.0
166.03099999999998,board,C2,4,P00024,,7.0
168.37099999999998,board,C3,8,P00023,,2.0
180.57099999999997,board,C3,5,P00025,,3.0
181.401,hall_call_assigned,C2,2,P00026,,
182.43099999999995,alight,C2,1,P00005,,6.0
182.43099999999995,alight,C2,1,P00009,,5.0
182.43099999999995,alight,C2,1,P00015,,4.0
182.43099999999995,alight,C2,1,P00014,,3.0
182.43099999999995,alight,C2,1,P00019,,2.0
182.43099999999995,alight,C2,1,P00018,,1.0
182.43099999999995,alight,C2,1,P00024,,0.0
186.27299999999994,alight,C1,1,P00020,,0.0
187.77099999999996,board,C3,4,P00022,,4.0
188.93099999999995,board,C2,2,P00026,,1.0
196.73099999999994,alight,C2,1,P00026,,0.0
198.467,hall_call_assigned,C3,5,P00027,,
202.37099999999995,alight,C3,1,P00021,,3.0
202.37099999999995,alight,C3,1,P00023,,2.0
202.37099999999995,alight,C3,1,P00025,,1.0
202.37099999999995,alight,C3,1,P00022,,0.0
206.127,hall_call_assigned,C1,6,P00028,,
216.37099999999995,board,C3,5,P00027,,1.0
