timestamp,event_type,car_id,floor,passenger_id,direction,load
5.929,hall_call_assigned,C1,7,P00001,,
11.996,hall_call_assigned,C1,3,P00002,,
20.544,hall_call_assigned,C2,2,P00003,,
23.429000000000002,board,C1,7,P00001,,1.0
25.544,board,C2,2,P00003,,1.0
32.432,hall_call_assigned,C2,8,P00004,,
33.344,alight,C2,1,P00003,,0.0
37.006,hall_call_assigned,C3,5,P00005,,
38.129000000000005,board,C1,3,P00002,,2.0
44.829,hall_call_assigned,C1,7,P00006,,
49.02900000000001,alight,C1,1,P00001,,1.0
49.02900000000001,alight,C1,1,P00002,,0.0
49.506,board,C3,5,P00005,,1.0
51.154,hall_call_assigned,C3,7,P00007,,
54.844,board,C2,8,P00004,,1.0
59.206,board,C3,7,P00007,,2.0
60.006,hall_call_assigned,C3,3,P00008,,
63.395,hall_call_assigned,C2,5,P00009,,
68.02900000000001,board,C1,7,P00006,,1.0
69.87,hall_call_assigned,C3,6,P00010,,
73.906,board,C3,3,P00008,,3.0
77.644,alight,C2,1,P00004,,0.0
79.337,hall_call_assigned,C3,4,P00011,,
81.299,hall_call_assigned,C3,4,P00012,,
86.10600000000001,board,C3,6,P00010,,4.0
88.32900000000001,alight,C1,1,P00006,,0.0
91.274,hall_call_assigned,C2,5,P00013,,
91.644,board,C2,5,P00009,,2.0
91.644,board,C2,5,P00013,,2.0
94.226,hall_call_assigned,C2,7,P00014,,
94.706,hall_call_assigned,C2,8,P00015,,
96.586,hall_call_assigned,C1,6,P00016,,
95.80600000000001,board,C3,4,P00011,,6.0
95.80600000000001,board,C3,4,P00012,,6.0
102.567,hall_call_assigned,C3,6,P00017,,
105.04400000000001,board,C2,7,P00014,,3.0
111.586,board,C1,6,P00016,,1.0
112.30600000000001,alight,C3,1,P00005,,5.0
112.30600000000001,alight,C3,1,P00007,,4.0
112.30600000000001,alight,C3,1,P00008,,3.0
112.30600000000001,alight,C3,1,P00010,,2.0
112.30600000000001,alight,C3,1,P00011,,1.0
112.30600000000001,alight,C3,1,P00012,,0.0
112.24400000000001,board,C2,8,P00015,,4.0
119.34,hall_call_assigned,C1,3,P00018,,
124.516,hall_call_assigned,C1,2,P00019,,
128.382,hall_call_assigned,C2,6,P00020,,
129.386,alight,C1,1,P00016,,0.0
128.806,board,C3,6,P00017,,1.0
136.111,hall_call_assigned,C3,4,P00021,,
136.84400000000002,alight,C2,1,P00009,,3.0
136.84400000000002,alight,C2,1,P00013,,2.0
136.84400000000002,alight,C2,1,P00014,,1.0
136.84400000000002,alight,C2,1,P00015,,0.0
137.019,hall_call_assigned,C3,2,P00022,,
138.386,board,C1,3,P00018,,1.0
140.575,hall_call_assigned,C2,2,P00023,,
140.716,hall_call_assigned,C2,4,P00024,,
145.58599999999998,board,C1,2,P00019,,2.0
146.606,alight,C3,1,P00017,,0.0
153.98599999999996,alight,C1,1,P00018,,1.0
153.98599999999996,alight,C1,1,P00019,,0.0
153.34400000000002,board,C2,6,P00020,,1.0
154.47,hall_call_assigned,C1,8,P00025,,
158.106,board,C3,4,P00021,,1.0
163.044,board,C2,4,P00024,,2.0
167.80599999999998,board,C3,2,P00022,,2.0
172.744,board,C2,2,P00023,,3.0
175.48599999999996,board,C1,8,P00025,,1.0
176.20599999999996,alight,C3,1,P00021,,1.0
176.20599999999996,alight,C3,1,P00022,,0.0
181.388,hall_call_assigned,C2,6,P00026,,
181.744,alight,C2,1,P00020,,2.0
181.744,alight,C2,1,P00024,,1.0
181.744,alight,C2,1,P00023,,0.0
185.894,hall_call_assigned,C2,3,P00027,,
192.514,hall_call_assigned,C1,5,P00028,,
198.28599999999994,alight,C1,1,P00025,,0.0
198.244,board,C2,6,P00026,,1.0
201.026,hall_call_assigned,C3,7,P00029,,
203.021,hall_call_assigned,C1,2,P00030,,
203.676,hall_call_assigned,C2,5,P00031,,
210.444,board,C2,3,P00027,,2.0
212.28599999999994,board,C1,5,P00028,,1.0
214.467,hall_call_assigned,C2,7,P00032,,
214.961,hall_call_assigned,C2,8,P00033,,
218.526,board,C3,7,P00029,,1.0
220.022,hall_call_assigned,C1,5,P00034,,
220.14399999999998,board,C2,5,P00031,,3.0
224.48599999999993,board,C1,2,P00030,,2.0
230.318,hall_call_assigned,C3,7,P00035,,
229.84399999999997,board,C2,7,P00032,,4.0
235.753,hall_call_assigned,C1,3,P00036,,
236.68599999999992,board,C1,5,P00034,,3.0
237.04399999999995,board,C2,8,P00033,,5.0
238.826,alight,C3,1,P00029,,0.0
246.3859999999999,board,C1,3,P00036,,4.0
