timestamp,event_type,car_id,floor,passenger_id,direction,load
3.862,hall_call_assigned,C1,6,P00001,,
11.623,hall_call_assigned,C1,5,P00002,,
15.436,hall_call_assigned,C2,4,P00003,,
18.862000000000002,board,C1,6,P00001,,1.0
20.59,hall_call_assigned,C2,2,P00004,,
25.436,board,C2,4,P00003,,1.0
26.062,board,C1,5,P00002,,2.0
35.135999999999996,board,C2,2,P00004,,2.0
37.436,hall_call_assigned,C1,7,P00005,,
41.962,alight,C1,1,P00001,,1.0
41.962,alight,C1,1,P00002,,0.0
43.536,alight,C2,1,P00003,,1.0
43.536,alight,C2,1,P00004,,0.0
44.152,hall_call_assigned,C1,4,P00006,,
47.544,hall_call_assigned,C2,2,P00007,,
47.608,hall_call_assigned,C2,8,P00008,,
51.772,hall_call_assigned,C3,7,P00009,,
52.544,board,C2,2,P00007,,1.0
54.421,hall_call_assigned,C3,6,P00010,,
54.44,hall_call_assigned,C1,3,P00011,,
60.962,board,C1,7,P00005,,1.0
64.475,hall_call_assigned,C2,4,P00012,,
69.27199999999999,board,C3,7,P00009,,1.0
72.244,board,C2,8,P00008,,2.0
73.162,board,C1,4,P00006,,2.0
76.472,board,C3,6,P00010,,2.0
77.692,hall_call_assigned,C1,4,P00013,,
80.36200000000001,board,C1,3,P00011,,3.0
81.253,hall_call_assigned,C3,5,P00014,,
86.944,board,C2,4,P00012,,3.0
87.56200000000001,board,C1,4,P00013,,4.0
94.799,hall_call_assigned,C1,5,P00015,,
94.872,alight,C3,1,P00009,,1.0
94.872,alight,C3,1,P00010,,0.0
100.944,alight,C2,1,P00007,,2.0
100.944,alight,C2,1,P00008,,1.0
100.944,alight,C2,1,P00012,,0.0
102.16200000000002,alight,C1,1,P00005,,3.0
102.16200000000002,alight,C1,1,P00006,,2.0
102.16200000000002,alight,C1,1,P00011,,1.0
102.16200000000002,alight,C1,1,P00013,,0.0
107.111,hall_call_assigned,C1,7,P00016,,
108.872,board,C3,5,P00014,,1.0
113.338,hall_call_assigned,C3,5,P00017,,
114.526,hall_call_assigned,C2,2,P00018,,
116.16200000000002,board,C1,5,P00015,,1.0
119.526,board,C2,2,P00018,,1.0
124.172,alight,C3,1,P00014,,0.0
125.86200000000002,board,C1,7,P00016,,2.0
126.692,hall_call_assigned,C2,5,P00019,,
127.326,alight,C2,1,P00018,,0.0
135.058,hall_call_assigned,C2,3,P00020,,
138.723,hall_call_assigned,C1,3,P00021,,
138.172,board,C3,5,P00017,,1.0
141.326,board,C2,5,P00019,,1.0
146.762,alight,C1,1,P00015,,1.0
146.762,alight,C1,1,P00016,,0.0
151.02599999999998,board,C2,3,P00020,,2.0
153.47199999999998,alight,C3,1,P00017,,0.0
154.915,hall_call_assigned,C1,4,P00022,,
155.762,board,C1,3,P00021,,1.0
161.92599999999996,alight,C2,1,P00019,,1.0
161.92599999999996,alight,C2,1,P00020,,0.0
