timestamp,event_type,car_id,floor,passenger_id,direction,load
3.862,hall_call_assigned,C1,6,P00001,,
11.623,hall_call_assigned,C1,5,P00002,,
15.436,hall_call_assigned,C2,4,P00003,,
18.862000000000002,board,C1,6,P00001,,1.0
20.59,hall_call_assigned,C2,2,P00004,,
25.436,board,C2,4,P00003,,1.0
26.062,board,C1,5,P00002,,2.0
35.135999999999996,board,C2,2,P00004,,2.0
37.436,hall_call_assigned,C1,7,P00005,,
41.962,alight,C1,1,P00001,,1.0
41.962,alight,C1,1,P00002,,0.0
43.536,alight,C2,1,P00003,,1.0
43.536,alight,C2,1,P00004,,0.0
44.152,hall_call_assigned,C1,4,P00006,,
47.544,hall_call_assigned,C2,2,P00007,,
47.608,hall_call_assigned,C1,8,P00008,,
51.772,hall_call_assigned,C2,7,P00009,,
52.544,board,C2,2,P00007,,1.0
54.421,hall_call_assigned,C3,6,P00010,,
54.44,hall_call_assigned,C3,3,P00011,,
60.962,board,C1,7,P00005,,1.0
64.475,hall_call_assigned,C2,4,P00012,,
68.162,board,C1,8,P00008,,2.0
69.42099999999999,board,C3,6,P00010,,1.0
69.744,board,C2,7,P00009,,2.0
77.692,hall_call_assigned,C3,4,P00013,,
81.253,hall_call_assigned,C1,5,P00014,,
81.621,board,C3,3,P00011,,2.0
81.944,board,C2,4,P00012,,3.0
82.86200000000001,board,C1,4,P00006,,3.0
88.821,board,C3,4,P00013,,3.0
90.06200000000001,board,C1,5,P00014,,4.0
94.799,hall_call_assigned,C1,5,P00015,,
95.944,alight,C2,1,P00007,,2.0
95.944,alight,C2,1,P00009,,1.0
95.944,alight,C2,1,P00012,,0.0
102.821,alight,C3,1,P00010,,2.0
102.821,alight,C3,1,P00011,,1.0
102.821,alight,C3,1,P00013,,0.0
107.111,hall_call_assigned,C2,7,P00016,,
107.16200000000002,alight,C1,1,P00005,,3.0
107.16200000000002,alight,C1,1,P00008,,2.0
107.16200000000002,alight,C1,1,P00006,,1.0
107.16200000000002,alight,C1,1,P00014,,0.0
113.338,hall_call_assigned,C2,5,P00017,,
114.526,hall_call_assigned,C1,2,P00018,,
121.16200000000002,board,C1,5,P00015,,1.0
124.611,board,C2,7,P00016,,1.0
126.692,hall_call_assigned,C1,5,P00019,,
133.36200000000002,board,C1,2,P00018,,2.0
134.311,board,C2,5,P00017,,2.0
135.058,hall_call_assigned,C2,3,P00020,,
138.723,hall_call_assigned,C1,3,P00021,,
144.011,board,C2,3,P00020,,3.0
145.562,board,C1,5,P00019,,3.0
154.915,hall_call_assigned,C2,4,P00022,,
155.511,alight,C2,1,P00016,,2.0
155.511,alight,C2,1,P00017,,1.0
155.511,alight,C2,1,P00020,,0.0
155.262,board,C1,3,P00021,,4.0
167.277,hall_call_assigned,C2,7,P00023,,
167.362,alight,C1,1,P00015,,3.0
167.362,alight,C1,1,P00018,,2.0
