timestamp,event_type,car_id,floor,passenger_id,direction,load
1.847,hall_call_assigned,C2,3,P00001,,
6.404999999999999,hall_call_assigned,C1,8,P00002,,
9.347,board,C2,3,P00001,,1.0
19.605,hall_call_assigned,C3,2,P00003,,
19.647,alight,C2,1,P00001,,0.0
22.738,hall_call_assigned,C1,7,P00004,,
24.605,board,C3,2,P00003,,1.0
26.405,board,C1,8,P00002,,1.0
30.249,hall_call_assigned,C3,3,P00005,,
32.405,alight,C3,1,P00003,,0.0
33.605000000000004,board,C1,7,P00004,,2.0
41.405,board,C3,3,P00005,,1.0
51.464,hall_call_assigned,C3,8,P00006,,
51.705000000000005,alight,C3,1,P00005,,0.0
54.50500000000001,alight,C1,1,P00002,,1.0
54.50500000000001,alight,C1,1,P00004,,0.0
55.636,hall_call_assigned,C1,3,P00007,,
60.237,hall_call_assigned,C2,4,P00008,,
60.955,hall_call_assigned,C3,3,P00009,,
63.50500000000001,board,C1,3,P00007,,1.0
66.341,hall_call_assigned,C1,7,P00010,,
70.237,board,C2,4,P00008,,1.0
73.805,alight,C1,1,P00007,,0.0
73.20500000000001,board,C3,8,P00006,,1.0
83.03699999999999,alight,C2,1,P00008,,0.0
90.40500000000002,board,C3,3,P00009,,2.0
92.414,hall_call_assigned,C1,7,P00011,,
92.805,board,C1,7,P00010,,2.0
92.805,board,C1,7,P00011,,2.0
101.30500000000002,alight,C3,1,P00006,,1.0
101.30500000000002,alight,C3,1,P00009,,0.0
110.107,hall_call_assigned,C1,4,P00012,,
117.40500000000002,alight,C1,1,P00010,,1.0
117.40500000000002,alight,C1,1,P00011,,0.0
128.112,hall_call_assigned,C1,7,P00013,,
128.90500000000003,board,C1,4,P00012,,1.0
133.182,hall_call_assigned,C1,8,P00014,,
137.569,hall_call_assigned,C2,3,P00015,,
141.10500000000002,board,C1,7,P00013,,2.0
145.069,board,C2,3,P00015,,1.0
148.305,board,C1,8,P00014,,3.0
155.36899999999997,alight,C2,1,P00015,,0.0
167.998,hall_call_assigned,C3,7,P00016,,
168.087,hall_call_assigned,C2,2,P00017,,
172.305,alight,C1,1,P00012,,2.0
172.305,alight,C1,1,P00013,,1.0
172.305,alight,C1,1,P00014,,0.0
173.087,board,C2,2,P00017,,1.0
179.93,hall_call_assigned,C1,6,P00018,,
180.88699999999997,alight,C2,1,P00017,,0.0
185.497,hall_call_assigned,C3,7,P00019,,
185.498,board,C3,7,P00016,,2.0
185.498,board,C3,7,P00019,,2.0
194.93,board,C1,6,P00018,,1.0
201.064,hall_call_assigned,C3,8,P00020,,
210.09799999999998,alight,C3,1,P00016,,1.0
210.09799999999998,alight,C3,1,P00019,,0.0
210.607,hall_call_assigned,C1,4,P00021,,
212.73,alight,C1,1,P00018,,0.0
224.23,board,C1,4,P00021,,1.0
229.681,hall_call_assigned,C1,3,P00022,,
231.59799999999998,board,C3,8,P00020,,1.0
