timestamp,event_type,car_id,floor,passenger_id,direction,load
3.703,hall_call_assigned,C2,4,P00001,,
6.062,hall_call_assigned,C2,6,P00002,,
13.415,hall_call_assigned,C2,4,P00003,,
13.52,hall_call_assigned,C2,5,P00004,,
13.703,board,C2,4,P00001,,2.0
13.703,board,C2,4,P00003,,2.0
24.603,board,C2,5,P00004,,3.0
31.803,board,C2,6,P00002,,4.0
40.146,hall_call_assigned,C2,6,P00005,,
47.315,hall_call_assigned,C2,7,P00006,,
48.638,hall_call_assigned,C1,8,P00007,,
51.403,alight,C2,1,P00001,,3.0
51.403,alight,C2,1,P00003,,2.0
51.403,alight,C2,1,P00004,,1.0
51.403,alight,C2,1,P00002,,0.0
54.399,hall_call_assigned,C1,5,P00008,,
65.31,hall_call_assigned,C3,5,P00009,,
67.90299999999999,board,C2,6,P00005,,1.0
68.638,board,C1,8,P00007,,1.0
72.467,hall_call_assigned,C1,4,P00010,,
75.202,hall_call_assigned,C2,8,P00011,,
75.103,board,C2,7,P00006,,2.0
77.81,board,C3,5,P00009,,1.0
80.83800000000001,board,C1,5,P00008,,2.0
82.303,board,C2,8,P00011,,3.0
84.026,hall_call_assigned,C3,6,P00012,,
86.771,hall_call_assigned,C2,7,P00013,,
88.03800000000001,board,C1,4,P00010,,3.0
93.11,alight,C3,1,P00009,,0.0
101.524,hall_call_assigned,C2,7,P00014,,
102.03800000000001,alight,C1,1,P00007,,2.0
102.03800000000001,alight,C1,1,P00008,,1.0
102.03800000000001,alight,C1,1,P00010,,0.0
106.284,hall_call_assigned,C3,4,P00015,,
106.303,alight,C2,1,P00005,,2.0
106.303,alight,C2,1,P00006,,1.0
106.303,alight,C2,1,P00011,,0.0
106.438,hall_call_assigned,C1,5,P00016,,
107.109,hall_call_assigned,C1,8,P00017,,
109.61,board,C3,6,P00012,,1.0
111.937,hall_call_assigned,C3,3,P00018,,
112.461,hall_call_assigned,C1,7,P00019,,
118.938,board,C1,5,P00016,,1.0
119.31,board,C3,4,P00015,,2.0
120.563,hall_call_assigned,C2,5,P00020,,
125.303,board,C2,7,P00013,,2.0
125.303,board,C2,7,P00014,,2.0
127.047,hall_call_assigned,C2,8,P00021,,
126.51,board,C3,3,P00018,,3.0
127.918,hall_call_assigned,C2,5,P00022,,
128.638,board,C1,7,P00019,,2.0
133.203,board,C2,8,P00021,,3.0
135.838,board,C1,8,P00017,,3.0
138.01000000000002,alight,C3,1,P00012,,2.0
138.01000000000002,alight,C3,1,P00015,,1.0
138.01000000000002,alight,C3,1,P00018,,0.0
142.703,hall_call_assigned,C1,8,P00023,,
146.242,hall_call_assigned,C1,5,P00024,,
146.437,hall_call_assigned,C2,4,P00025,,
145.403,board,C2,5,P00020,,5.0
145.403,board,C2,5,P00022,,5.0
147.263,hall_call_assigned,C1,6,P00026,,
153.303,board,C2,4,P00025,,6.0
158.258,hall_call_assigned,C3,2,P00027,,
159.838,alight,C1,1,P00016,,2.0
159.838,alight,C1,1,P00019,,1.0
159.838,alight,C1,1,P00017,,0.0
161.47,hall_call_assigned,C2,2,P00028,,
162.702,hall_call_assigned,C2,4,P00029,,
163.258,board,C3,2,P00027,,1.0
169.10299999999998,alight,C2,1,P00013,,5.0
169.10299999999998,alight,C2,1,P00014,,4.0
169.10299999999998,alight,C2,1,P00021,,3.0
169.10299999999998,alight,C2,1,P00020,,2.0
169.10299999999998,alight,C2,1,P00022,,1.0
169.10299999999998,alight,C2,1,P00025,,0.0
171.058,alight,C3,1,P00027,,0.0
181.001,hall_call_assigned,C3,3,P00030,,
180.60299999999998,board,C2,4,P00029,,1.0
181.338,board,C1,8,P00023,,1.0
188.501,board,C3,3,P00030,,1.0
190.30299999999997,board,C2,2,P00028,,2.0
191.03799999999998,board,C1,6,P00026,,2.0
194.067,hall_call_assigned,C3,5,P00031,,
198.70299999999995,alight,C2,1,P00029,,1.0
198.70299999999995,alight,C2,1,P00028,,0.0
198.801,alight,C3,1,P00030,,0.0
198.23799999999997,board,C1,5,P00024,,3.0
212.801,board,C3,5,P00031,,1.0
214.73799999999997,alight,C1,1,P00023,,2.0
214.73799999999997,alight,C1,1,P00026,,1.0
214.73799999999997,alight,C1,1,P00024,,0.0
227.869,hall_call_assigned,C1,2,P00032,,
228.10099999999997,alight,C3,1,P00031,,0.0
232.869,board,C1,2,P00032,,1.0
240.66899999999998,alight,C1,1,P00032,,0.0
245.746,hall_call_assigned,C2,6,P00033,,
249.476,hall_call_assigned,C2,7,P00034,,
251.239,hall_call_assigned,C1,7,P00035,,
260.746,board,C2,6,P00033,,1.0
267.94599999999997,board,C2,7,P00034,,2.0
268.73900000000003,board,C1,7,P00035,,1.0
280.851,hall_call_assigned,C3,3,P00036,,
288.84599999999995,alight,C2,1,P00033,,1.0
288.84599999999995,alight,C2,1,P00034,,0.0
289.03900000000004,alight,C1,1,P00035,,0.0
288.351,board,C3,3,P00036,,1.0
290.078,hall_call_assigned,C1,5,P00037,,
291.229,hall_call_assigned,C2,4,P00038,,
298.651,alight,C3,1,P00036,,0.0
299.227,hall_call_assigned,C1,2,P00039,,
301.229,board,C2,4,P00038,,1.0
303.03900000000004,board,C1,5,P00037,,1.0
314.029,alight,C2,1,P00038,,0.0
