timestamp,event_type,car_id,floor,passenger_id,direction,load
10.984,hall_call_assigned,C1,7,P00001,,
15.888,hall_call_assigned,C1,4,P00002,,
24.172,hall_call_assigned,C2,2,P00003,,
28.484,board,C1,7,P00001,,1.0
29.172,board,C2,2,P00003,,1.0
31.9,hall_call_assigned,C2,3,P00004,,
36.972,alight,C2,1,P00003,,0.0
40.684,board,C1,4,P00002,,2.0
46.477,hall_call_assigned,C1,4,P00005,,
45.972,board,C2,3,P00004,,1.0
49.492,hall_call_assigned,C2,8,P00006,,
50.294,hall_call_assigned,C3,2,P00007,,
54.084,alight,C1,1,P00001,,1.0
54.084,alight,C1,1,P00002,,0.0
55.294,board,C3,2,P00007,,1.0
56.272000000000006,alight,C2,1,P00004,,0.0
63.094,alight,C3,1,P00007,,0.0
65.584,board,C1,4,P00005,,1.0
76.537,hall_call_assigned,C3,8,P00008,,
78.384,alight,C1,1,P00005,,0.0
77.772,board,C2,8,P00006,,1.0
80.159,hall_call_assigned,C3,6,P00009,,
84.931,hall_call_assigned,C1,2,P00010,,
87.766,hall_call_assigned,C1,4,P00011,,
89.931,board,C1,2,P00010,,1.0
96.537,board,C3,8,P00008,,1.0
99.631,board,C1,4,P00011,,2.0
100.572,alight,C2,1,P00006,,0.0
103.134,hall_call_assigned,C1,2,P00012,,
104.565,hall_call_assigned,C2,3,P00013,,
106.491,hall_call_assigned,C2,7,P00014,,
106.23700000000001,board,C3,6,P00009,,2.0
112.065,board,C2,3,P00013,,1.0
112.912,hall_call_assigned,C3,3,P00015,,
113.031,alight,C1,1,P00010,,1.0
113.031,alight,C1,1,P00011,,0.0
119.531,board,C1,2,P00012,,1.0
124.63700000000001,alight,C3,1,P00008,,1.0
124.63700000000001,alight,C3,1,P00009,,0.0
127.331,alight,C1,1,P00012,,0.0
126.765,board,C2,7,P00014,,2.0
127.618,hall_call_assigned,C2,5,P00016,,
128.149,hall_call_assigned,C3,4,P00017,,
129.779,hall_call_assigned,C1,3,P00018,,
132.333,hall_call_assigned,C3,4,P00019,,
133.637,board,C3,3,P00015,,1.0
136.465,board,C2,5,P00016,,3.0
137.279,board,C1,3,P00018,,1.0
140.837,board,C3,4,P00017,,3.0
140.837,board,C3,4,P00019,,3.0
147.57899999999998,alight,C1,1,P00018,,0.0
152.965,alight,C2,1,P00013,,2.0
152.965,alight,C2,1,P00014,,1.0
152.965,alight,C2,1,P00016,,0.0
155.537,alight,C3,1,P00015,,2.0
155.537,alight,C3,1,P00017,,1.0
155.537,alight,C3,1,P00019,,0.0
167.164,hall_call_assigned,C3,2,P00020,,
172.164,board,C3,2,P00020,,1.0
172.9,hall_call_assigned,C3,8,P00021,,
179.068,hall_call_assigned,C3,2,P00022,,
187.575,hall_call_assigned,C2,4,P00023,,
189.196,hall_call_assigned,C3,4,P00024,,
192.098,hall_call_assigned,C1,6,P00025,,
191.86399999999998,board,C3,8,P00021,,2.0
197.575,board,C2,4,P00023,,1.0
198.451,hall_call_assigned,C1,2,P00026,,
203.866,hall_call_assigned,C1,7,P00027,,
207.098,board,C1,6,P00025,,1.0
210.37499999999997,alight,C2,1,P00023,,0.0
211.498,hall_call_assigned,C2,7,P00028,,
211.988,hall_call_assigned,C2,2,P00029,,
211.56399999999996,board,C3,2,P00022,,3.0
214.298,board,C1,7,P00027,,2.0
215.167,hall_call_assigned,C3,6,P00030,,
221.26399999999995,board,C3,4,P00024,,4.0
229.37499999999997,board,C2,7,P00028,,1.0
